,review_rating,review_text,verified_purchase,total_words,total_characters,total_stopwords,total_punctuations,total_uppercases,sentiment,sentiment_label
1598,4,use separ condition year wash product day seem realis much scent boost separ fabric condition deliv much actual soften wash bottl ad state come compact box tbh could use deliv product rather place amazon box paper wrap packag includ empti bottl recycl wast liquid top bottl well design minimis spillag pour need half cap recommend went littl gush liquid larg spout dri indoor today due weather whole hous smell realli impress even bottl rather state good valu money also like small bottl mean store lower shelf heavier item rather risk sink shelv collaps ye happen squeez bottl hard made recycl plastic littl flimsi feel,False,235,1261,116,42,12,0.04541666666666667,positive
1599,5,work well,True,2,10,0,0,1,0.0,neutral
1600,5,great valu plenti wash,True,5,28,1,0,1,0.8,positive
1601,5,tradit scent fabric condit expert comfort pack highli concentr need place much condition tray effect bottl made recycl plastic recycl nice set bottl,False,51,284,26,6,5,0.4,positive
1602,5,comfort intens nice fresh fragranc although use recommend quit strong bottl nice size easi store cupboard although look small get lot wash bottl leav fabric softer good use stuff wash regularli like towel highli recommend,False,65,355,30,8,5,0.39722222222222214,positive
1603,4,love product retain qualiti one expect well known maker leav cloth feel soft smell fresh concept ultra concentr new recal one year ago tetra type pack mayb public readi innov contain made recycl plastic fantast refil also recycl sleev disappoint hope refil pack cardboard style pack though fulli recycl glad dose counter seem much less use would easi put much half sensit skin fine us use found hard read small print wrapper even magnif glass see anyth say test anim anim product use make although food product issu import mani whilst provid detail headquart offic actual say produc think would help know mani peopl includ would prefer buy product made countri sale reduc carbon footprint littl torn product wash powder liquid comfort soften combin help think cut packag carbon footprint better valu howev separ comfort soften make cloth smell love,False,282,1541,138,24,20,0.1484307359307359,positive
1604,4,multi pack eight bottl fabric soften typic larg size bottl use bonu cumbersom tricki store half height fit better storag area kitchen soften strong overpow floral smell cloth come wash notic softer use compar without line dri wash nice addit laundri routin,False,91,491,48,11,8,0.35333333333333333,positive
1605,5,famili sensit skin perfum base soften caus havoc skin product work brill big small babi alik,True,26,149,10,1,1,-0.35000000000000003,negative
1606,5,good,True,1,4,0,0,1,0.7,positive
1607,5,great qualiti super fast deliveri,True,6,37,1,0,1,0.4444444444444444,positive
1608,5,use use standard comfort fabric condition brand buy regularli concentr version quit impress ml measur requir modest laundri load econom effect standard product scent pleasant last check around wide price bottl pack current work cheaper local supermarket product happi result,False,80,471,36,9,7,0.09166666666666666,positive
1609,5,suppos smell fresh clean,True,11,60,7,1,1,0.33333333333333337,positive
1610,5,great smell,True,2,11,0,0,1,0.8,positive
1611,5,good valu,True,2,10,0,0,2,0.7,positive
1612,5,gorgeou smell fabul valu thing hike price bought buy buyer,True,25,135,10,4,6,0.0,neutral
1613,5,good bundl condition realli good love scent condition laundri come clean smell lush abl buy bulk great make cost effect make sure alway enough hous essenti hous teenag wash machin never great product great scent great job great valu love,False,78,409,34,12,4,0.4743589743589744,positive
1614,5,arriv cut lid bin,True,12,55,8,1,1,0.0,neutral
1615,5,brilliant offer gorgeou smell,True,7,42,3,1,1,0.9,positive
1616,5,love product bargain buy,True,4,26,0,0,1,0.5,positive
1617,5,great money,True,3,14,1,0,1,0.8,positive
1618,4,like lot soft wash cloth seem remark pleasant touch feel specifi quantiti per wash smaller condition mean smaller bottl give plenti wash less like seem rather light scent use advis quantiti like scent fabric condition get less conclus decent product seem work well recommend,False,78,449,29,15,29,0.0837962962962963,positive
1619,5,clean clean nice,True,8,38,5,3,7,0.4444444444444445,positive
1620,5,love one,True,3,13,1,0,0,0.5,positive
1621,3,purchas offer howev kind shock see small know concentr realli concentr big litr concentr consid full price big tub much cheaper imo,True,52,265,29,2,3,0.15,positive
1622,5,good purchas deliveri,True,4,25,0,2,1,0.7,positive
1623,4,great price excel valu wish smell price,True,14,79,7,3,2,0.8,positive
1624,4,found use two bottl found shin becom quit dri stop use,True,15,89,4,2,2,0.0,neutral
1625,5,use persin non bio wash liquid time far best wash liquid sensit skin suffer eczema tri sort sensit skin wash liquid powder persil without doubt best comfort add littl bit soften whole mix make cloth softer thu easier wear remov littl bit stiff irrit sensit skin,False,77,417,30,7,6,0.41714285714285715,positive
1626,5,bought product like bought,False,14,72,9,1,1,0.0,neutral
1627,5,best night cream ever use sensit dri skin slightli oili zone leav skin moisturis soft rich littl goe alobg way especi hot summer night fragranc ingredi fab anyon matur skin,False,56,302,25,9,8,0.43125,positive
1628,5,love product ive use long time recommend everyon,False,18,86,9,3,2,0.225,positive
1629,5,love product part esenti bodi face hand moistur make skin soft use time shower feel skin tens littl,False,47,216,29,5,2,0.3,positive
1630,5,love scrub actual feel though scrub bead actual bead like scrub wonder bead smell ok term get rid dead skin prepar product sink get full benefit fantast use scrub year know come close price fab use scrub week good need sensit skin never problem long shelf keep buy best scrub,False,131,632,77,19,13,0.3111111111111111,positive
1631,5,use deodour month longer sweat year swear control day would sweat sever layer found arkward situat confid back feel confid wear tighter fit cloth pleas tri product must give day kick make massiv differ life,False,81,422,42,6,9,0.2,positive
1632,4,like lot kind skin use moistur lip make eye work well,False,27,113,16,4,2,0.6,positive
1633,5,love radox crazi iv got one find yellow one,False,25,109,13,2,1,0.25,positive
1634,5,brought year ago love went get find happi find perfect work well get love soft feel dri hair rather dri brittl love would recommend anyon buy found,False,66,321,36,6,6,0.52,positive
1635,5,vaselin one product mani use origin scent non exist smell also overpow scent like unscent product found use vaselin much often becam mom gentl product feel comfort use kid gentl skin,False,58,323,28,5,7,0.2,positive
1636,2,great exfoli properti fluff end everywher wear dark colour cloth go make like dandruff,False,24,156,8,3,2,0.18333333333333335,positive
1637,5,bought recent love smell make face feel clean soft refresh,False,18,94,7,4,1,0.24166666666666667,positive
1638,4,oh say use everyday part bodi moistur makeup remov etc use ever night lash eyebrow,False,32,144,16,3,4,-0.2,negative
1639,5,love vaselin soft skin feel love fact product multipl use much improv product good price rang,False,34,174,17,5,6,0.4,positive
1640,5,chronic dri lip think flaki dri tri mani varieti chapstick came back vaselin thing leav feel hydrat healthi chapstick would dri even vaselin jot,False,45,257,21,4,6,0.0,neutral
1641,5,alway great versatil use lip elbow knee heel econom,False,21,109,9,11,2,0.8,positive
1642,5,amaz cant rate enough got gift stop smell scent absolut amaz exfoli amaz skin use feel soft stop use wont use skin brand x,False,42,234,18,3,0,0.05,positive
1643,1,use use time howev sinc newer one came round design never wear anymor sinc irrit like crazi skin go red dri,False,36,176,14,3,1,-0.1,negative
1644,1,tri shampoo alway use l oreal elviv colour hair want chang soon realiz made mistak shampoo silicon went hairdress usual appoint colour cut hairdress ask shampoo use hair bad condit hair strip colour use tresemm heat defenc spray year never problem shame shampoo good use,False,116,580,70,9,16,-0.0833333333333333,negative
1645,5,amaz cant rate enough got gift stop smell scent absolut amaz exfoli amaz skin use feel soft stop use wont use skin brand x,False,42,230,18,3,2,0.05,positive
1646,5,luxuri cream love smell gave bodi love glow someon comment let know put face,False,31,146,16,1,1,0.5,positive
1647,1,impress tan lotion sticki could bear feel sticki bodi long shower lotion would taken long dri recommend,False,42,210,25,2,1,-0.05,negative
1648,2,great exfoli properti fluff end everywher wear dark colour cloth go make like dandruff,False,24,152,8,3,4,0.18333333333333335,positive
1649,3,drink tea long time latest deliveri tast differ like tast thought go tea chang differ tea still favourit drink,False,40,218,17,6,8,0.225,positive
1650,5,bought friend use love smell never normal use fabric condition go back x,False,22,115,8,2,3,0.14166666666666666,positive
1651,5,one best shower soap ever use loveliest smell imagin highli recommend,False,20,106,8,2,2,1.0,positive
1652,5,time favourit soften never smelt anyth nice last long time happi custom,False,20,111,7,0,3,0.18333333333333332,positive
1653,4,buy veg stock cube big batch week bought strong flavour sure bland recip good need look start look elsewher,False,37,193,18,1,9,0.29333333333333333,positive
1654,5,love use year smell love start end,False,17,82,9,1,2,0.5,positive
1655,4,one favourit scent howev recent notic condition longer pink colour scent dramat chang someon pleas explain disappoint,False,30,195,12,4,3,-0.05,negative
1656,1,normal buy persil colour powder seem unavail decid tri impress got wash reason clean remov stain babi nappi cream smell unpleas overpow even extra rins use fabric condition need powder use tab cloth dri cardboard hard creas buy,False,79,436,40,9,6,0.05625000000000001,positive
1657,1,use soften forev colour chang smell nice use happen,False,27,136,16,6,3,0.6,positive
1658,5,great ever alway soup best anyon,False,11,55,4,5,1,0.9,positive
1659,1,sinc discov smell never chang got shop week differ smell shame favourit say new fragranc blend broke fix,False,49,245,28,12,5,0.13636363636363635,positive
1660,5,bring bk surf gem good vaul money easi use,False,17,76,8,0,1,0.7,positive
1661,5,wife love good shower gel one say leav skin super soft littl squeez whole bodi smell incred,False,32,159,15,2,2,0.36666666666666664,positive
